"","country","station_code","station_name","sample_latitude","sample_longitude","year","date","species","sex","n_individual","subseries","sample","determinand","matrix","basis","unit","value","censoring","limit_detection","limit_quantification","uncertainty","unit_uncertainty","method_pretreatment","method_analysis","method_extraction","targets_group"
"887","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12529,"CD","LI","W","mg/kg",0.094,"",NA,NA,20,"%",NA,NA,NA,"CD"
"888","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12529,"PFOS","LI","W","ug/kg",0.3,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"889","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12534,"PFOS","LI","W","ug/kg",0.4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"890","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12520,"CD","LI","W","mg/kg",0.13,"",NA,NA,20,"%",NA,NA,NA,"CD"
"891","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12520,"PFOS","LI","W","ug/kg",0.4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"892","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12521,"PFOS","LI","W","ug/kg",0.8,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"893","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12521,"CD","LI","W","mg/kg",0.055,"",NA,NA,20,"%",NA,NA,NA,"CD"
"894","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12522,"CD","LI","W","mg/kg",0.047,"",NA,NA,20,"%",NA,NA,NA,"CD"
"895","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12522,"PFOS","LI","W","ug/kg",0.7,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"896","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12523,"PFOS","LI","W","ug/kg",0.9,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"897","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12523,"CD","LI","W","mg/kg",0.13,"",NA,NA,20,"%",NA,NA,NA,"CD"
"898","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12524,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"899","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12534,"CD","LI","W","mg/kg",0.69,"",NA,NA,20,"%",NA,NA,NA,"CD"
"900","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12533,"PFOS","LI","W","ug/kg",0.4,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"901","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12526,"PFOS","LI","W","ug/kg",0.3,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"902","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12526,"CD","LI","W","mg/kg",0.066,"",NA,NA,20,"%",NA,NA,NA,"CD"
"903","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2021,"2021-08-18","Gadus morhua",NA,1,NA,12533,"CD","LI","W","mg/kg",0.011,"",NA,NA,20,"%",NA,NA,NA,"CD"
"904","Norway",4954,"30A Gressholmen",NA,NA,2022,"2022-08-08","Mytilus edulis",NA,1,NA,6035,"PFOS","SB","W","ug/kg",0.05,"Q",NA,0.05,25,"%",NA,NA,NA,"PFOS"
"905","Norway",4954,"30A Gressholmen",NA,NA,2022,"2022-08-08","Mytilus edulis",NA,1,NA,6034,"PFOS","SB","W","ug/kg",0.05,"Q",NA,0.05,25,"%",NA,NA,NA,"PFOS"
"906","Norway",4954,"30A Gressholmen",NA,NA,2022,"2022-08-08","Mytilus edulis",NA,1,NA,6035,"CD","SB","W","mg/kg",0.2,"",NA,NA,20,"%",NA,NA,NA,"CD"
"907","Norway",4954,"30A Gressholmen",NA,NA,2022,"2022-08-08","Mytilus edulis",NA,1,NA,6034,"CD","SB","W","mg/kg",0.23,"",NA,NA,20,"%",NA,NA,NA,"CD"
"908","Norway",4954,"30A Gressholmen",NA,NA,2022,"2022-08-08","Mytilus edulis",NA,1,NA,6033,"PFOS","SB","W","ug/kg",0.05,"Q",NA,0.05,25,"%",NA,NA,NA,"PFOS"
"909","Norway",4954,"30A Gressholmen",NA,NA,2022,"2022-08-08","Mytilus edulis",NA,1,NA,6033,"CD","SB","W","mg/kg",0.2,"",NA,NA,20,"%",NA,NA,NA,"CD"
"910","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12560,"CD","LI","W","mg/kg",0.027,"",NA,NA,20,"%",NA,NA,NA,"CD"
"911","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12552,"CD","LI","W","mg/kg",0.16,"",NA,NA,20,"%",NA,NA,NA,"CD"
"912","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12560,"PFOS","LI","W","ug/kg",0.363,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"913","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12564,"PFOS","LI","W","ug/kg",0.152,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"914","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12561,"PFOS","LI","W","ug/kg",0.233,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"915","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12557,"PFOS","LI","W","ug/kg",0.191,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"916","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12553,"PFOS","LI","W","ug/kg",0.19,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"917","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12553,"CD","LI","W","mg/kg",0.03,"",NA,NA,20,"%",NA,NA,NA,"CD"
"918","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12557,"CD","LI","W","mg/kg",0.005,"",NA,NA,20,"%",NA,NA,NA,"CD"
"919","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12563,"CD","LI","W","mg/kg",0.17,"",NA,NA,20,"%",NA,NA,NA,"CD"
"920","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12564,"CD","LI","W","mg/kg",0.029,"",NA,NA,20,"%",NA,NA,NA,"CD"
"921","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12558,"PFOS","LI","W","ug/kg",0.292,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"922","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12558,"CD","LI","W","mg/kg",0.022,"",NA,NA,20,"%",NA,NA,NA,"CD"
"923","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12554,"PFOS","LI","W","ug/kg",0.289,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"924","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12555,"PFOS","LI","W","ug/kg",0.179,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"925","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12554,"CD","LI","W","mg/kg",0.072,"",NA,NA,20,"%",NA,NA,NA,"CD"
"926","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12550,"CD","LI","W","mg/kg",0.008,"",NA,NA,20,"%",NA,NA,NA,"CD"
"927","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12559,"PFOS","LI","W","ug/kg",0.118,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"928","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12561,"CD","LI","W","mg/kg",0.15,"",NA,NA,20,"%",NA,NA,NA,"CD"
"929","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12550,"PFOS","LI","W","ug/kg",0.312,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"930","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12562,"PFOS","LI","W","ug/kg",0.242,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"931","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12556,"CD","LI","W","mg/kg",0.03,"",NA,NA,20,"%",NA,NA,NA,"CD"
"932","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12556,"PFOS","LI","W","ug/kg",0.371,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"933","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12559,"CD","LI","W","mg/kg",0.05,"",NA,NA,20,"%",NA,NA,NA,"CD"
"934","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12552,"PFOS","LI","W","ug/kg",0.324,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"935","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12555,"CD","LI","W","mg/kg",0.091,"",NA,NA,20,"%",NA,NA,NA,"CD"
"936","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12563,"PFOS","LI","W","ug/kg",0.598,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"937","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12551,"PFOS","LI","W","ug/kg",0.568,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"938","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12562,"CD","LI","W","mg/kg",0.038,"",NA,NA,20,"%",NA,NA,NA,"CD"
"939","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2022,"2022-08-16","Gadus morhua",NA,1,NA,12551,"CD","LI","W","mg/kg",0.2,"",NA,NA,20,"%",NA,NA,NA,"CD"
"940","Norway",4954,"30A Gressholmen",NA,NA,2023,"2023-10-15","Mytilus edulis",NA,1,NA,6036,"CD","SB","W","mg/kg",0.17,"",NA,NA,20,"%",NA,NA,NA,"CD"
"941","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12581,"PFOS","LI","W","ug/kg",0.22,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"942","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12584,"PFOS","LI","W","ug/kg",1.09,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"943","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12590,"PFOS","LI","W","ug/kg",0.26,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"944","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12593,"PFOS","LI","W","ug/kg",0.08,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"945","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12581,"CD","LI","W","mg/kg",0.01,"",NA,NA,20,"%",NA,NA,NA,"CD"
"946","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12583,"PFOS","LI","W","ug/kg",0.16,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"947","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12585,"CD","LI","W","mg/kg",0.055,"",NA,NA,20,"%",NA,NA,NA,"CD"
"948","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12588,"CD","LI","W","mg/kg",0.042,"",NA,NA,20,"%",NA,NA,NA,"CD"
"949","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12589,"PFOS","LI","W","ug/kg",0.25,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"950","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12589,"CD","LI","W","mg/kg",0.044,"",NA,NA,20,"%",NA,NA,NA,"CD"
"951","Norway",4954,"30A Gressholmen",NA,NA,2023,"2023-10-15","Mytilus edulis",NA,1,NA,6037,"PFOS","SB","W","ug/kg",0.05,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"952","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12590,"CD","LI","W","mg/kg",0.17,"",NA,NA,20,"%",NA,NA,NA,"CD"
"953","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12592,"PFOS","LI","W","ug/kg",0.42,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"954","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12593,"CD","LI","W","mg/kg",0.056,"",NA,NA,20,"%",NA,NA,NA,"CD"
"955","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12594,"CD","LI","W","mg/kg",0.092,"",NA,NA,20,"%",NA,NA,NA,"CD"
"956","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12592,"CD","LI","W","mg/kg",0.034,"",NA,NA,20,"%",NA,NA,NA,"CD"
"957","Norway",4954,"30A Gressholmen",NA,NA,2023,"2023-10-15","Mytilus edulis",NA,1,NA,6036,"PFOS","SB","W","ug/kg",0.07,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"958","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12580,"CD","LI","W","mg/kg",0.016,"",NA,NA,20,"%",NA,NA,NA,"CD"
"959","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12582,"CD","LI","W","mg/kg",0.036,"",NA,NA,20,"%",NA,NA,NA,"CD"
"960","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12584,"CD","LI","W","mg/kg",0.15,"",NA,NA,20,"%",NA,NA,NA,"CD"
"961","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12586,"CD","LI","W","mg/kg",0.049,"",NA,NA,20,"%",NA,NA,NA,"CD"
"962","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12580,"PFOS","LI","W","ug/kg",0.16,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"963","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12582,"PFOS","LI","W","ug/kg",0.23,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"964","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12588,"PFOS","LI","W","ug/kg",0.1,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"965","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12591,"CD","LI","W","mg/kg",0.034,"",NA,NA,20,"%",NA,NA,NA,"CD"
"966","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12594,"PFOS","LI","W","ug/kg",0.38,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"967","Norway",4954,"30A Gressholmen",NA,NA,2023,"2023-10-15","Mytilus edulis",NA,1,NA,6037,"CD","SB","W","mg/kg",0.21,"",NA,NA,20,"%",NA,NA,NA,"CD"
"968","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12583,"CD","LI","W","mg/kg",0.023,"",NA,NA,20,"%",NA,NA,NA,"CD"
"969","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12587,"PFOS","LI","W","ug/kg",0.32,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"970","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12587,"CD","LI","W","mg/kg",0.017,"",NA,NA,20,"%",NA,NA,NA,"CD"
"971","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12591,"PFOS","LI","W","ug/kg",0.95,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"972","Norway",4954,"30A Gressholmen",NA,NA,2023,"2023-10-15","Mytilus edulis",NA,1,NA,6038,"PFOS","SB","W","ug/kg",0.06,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"973","Norway",4954,"30A Gressholmen",NA,NA,2023,"2023-10-15","Mytilus edulis",NA,1,NA,6038,"CD","SB","W","mg/kg",0.19,"",NA,NA,20,"%",NA,NA,NA,"CD"
"974","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12585,"PFOS","LI","W","ug/kg",0.11,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
"975","Norway",4994,"98B1 Bjørnerøya (east)",NA,NA,2023,"2023-10-15","Gadus morhua",NA,1,NA,12586,"PFOS","LI","W","ug/kg",1.04,"",NA,NA,25,"%",NA,NA,NA,"PFOS"
